adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks	pubfloatusd	floatdate	floataxis	floatmems
0001493152-24-003997	1847345	POWERUP ACQUISITION CORP.	6770	US	NY	NEW YORK	10038	1200 BROADWAY, FLOOR 3		561-704-8527	US	NY	NEW YORK	10038	1200 BROADWAY, FLOOR 3		KY		000000000	POWSEDRUP ACQUISITION CORP.	20210222	4-NON	0	1231	S-4	20230930			20240126	2024-01-26 17:24:00.0	0	1	forms-4_htm.xml	1					
0001493152-24-004008	1883983	VISION SENSING ACQUISITION CORP.	6770	US	FL	MIAMI	33130	78 SW 7TH STREET SUITE 500		85298580029	US	FL	MIAMI	33130	78 SW 7TH STREET SUITE 500		US	DE	872323481			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 17:30:00.0	0	0	form8-k_htm.xml	1					
0001495320-24-000014	1495320	VERA BRADLEY, INC.	3100	US	IN	ROANOKE	46783	12420 STONEBRIDGE ROAD		260-482-4673	US	IN	ROANOKE	46783	12420 STONEBRIDGE ROAD				272935063			2-ACC	0	0131	8-K	20240131			20240126	2024-01-26 16:04:00.0	0	0	vra-20240126_htm.xml	1					
0001498710-24-000056	1498710	SPIRIT AIRLINES, INC.	4512	US	FL	MIRAMAR	33025	2800 EXECUTIVE WAY		954-447-7920	US	FL	MIRAMAR	33025	2800 EXECUTIVE WAY		US	DE	381747023			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 10:16:00.0	0	0	save-20240126_htm.xml	1					
0001504008-24-000003	1504008	BANKUNITED, INC.	6035	US	FL	MIAMI LAKES	33016	14817 OAK LANE		(305) 569-2000	US	FL	MIAMI LAKES	33016	14817 OAK LANE		US	DE	270162450			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 06:47:00.0	0	0	bku-20240126_htm.xml	1					
0001505732-24-000034	1505732	BANKWELL FINANCIAL GROUP, INC.	6022	US	CT	NEW CANAAN	06840	208 ELM STREET		(203) 972-3838	US	CT	NEW CANAAN	06840	208 ELM STREET		US	CT	208251355	BNC FINANCIAL GROUP, INC.	20101115	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 10:29:00.0	0	0	bwfg-20240124_htm.xml	1					
0001514281-24-000018	1514281	AG MORTGAGE INVESTMENT TRUST, INC.	6798	US	NY	NEW YORK	10167	245 PARK AVENUE	26TH FLOOR	212-692-2000	US	NY	NEW YORK	10167	245 PARK AVENUE	26TH FLOOR	US	MD	000000000	ALEXANDER MORTGAGE REIT, INC.	20110302	2-ACC	0	1231	8-K	20240131			20240126	2024-01-26 16:57:00.0	0	0	mitt-20240123_htm.xml	1					
0001521951-24-000007	1521951	FIRST BUSINESS FINANCIAL SERVICES, INC.	6022	US	WI	MADISON	53719	401 CHARMANY DRIVE		608-238-8008	US	WI	MADISON	53744	401 CHARMANY DRIVE	PO BOX 44961	US	WI	391576570	FIRST BUSINESS FINANCIAL SERVICES, INC.	20110527	2-ACC	0	1231	8-K	20240131			20240126	2024-01-26 08:45:00.0	0	0	fbiz-20240126_htm.xml	1					
0001530950-24-000026	1530950	POST HOLDINGS, INC.	2040	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		314-644-7600	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		US	MO	453355106			1-LAF	0	0930	8-K	20240131			20240126	2024-01-26 16:17:00.0	0	0	post-20240123_htm.xml	1					
0001535929-24-000018	1535929	VOYA FINANCIAL, INC.	6311	US	NY	NEW YORK	10169	230 PARK AVENUE		212-309-8200	US	NY	NEW YORK	10169	230 PARK AVENUE		US	DE	521222820	ING U.S., INC.	20120709	1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 16:16:00.0	0	0	voya-20240126_htm.xml	1					
0001552275-24-000005	1552275	SUNOCO LP	2911	US	TX	DALLAS	75225	8111 WESTCHESTER DR., SUITE 400		(832) 234-3600	US	TX	DALLAS	75225	8111 WESTCHESTER DR., SUITE 400		US	DE	300740483	SUSSER PETROLEUM PARTNERS LP	20120614	1-LAF	0	1231	8-K	20240131			20240126	2024-01-25 17:41:00.0	0	0	sun-20240125_htm.xml	1					
0001552781-24-000021	702165	NORFOLK SOUTHERN CORP	4011	US	GA	ATLANTA	30308	650 W PEACHTREE STREET NW		470-463-6807	US	GA	ATLANTA	30308	650 W PEACHTREE STREET NW		US	VA	521188014			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 08:05:00.0	0	0	e24025_nsc-8k_htm.xml	1					
0001552781-24-000023	702165	NORFOLK SOUTHERN CORP	4011	US	GA	ATLANTA	30308	650 W PEACHTREE STREET NW		470-463-6807	US	GA	ATLANTA	30308	650 W PEACHTREE STREET NW		US	VA	521188014			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 16:32:00.0	0	0	e24024_nsc-8k_htm.xml	1					
0001558370-24-000553	923139	FLUSHING FINANCIAL CORP	6022	US	NY	UNIONDALE	11556	220 RXR PLAZA		718-961-5400	US	NY	UNIONDALE	11556	220 RXR PLAZA		US	DE	113209278			2-ACC	0	1231	8-K	20240131			20240126	2024-01-25 18:06:00.0	0	0	ffic-20240125x8k_htm.xml	1					
0001558370-24-000558	1053352	HERITAGE COMMERCE CORP	6022	US	CA	SAN JOSE	95110	224 AIRPORT PARKWAY		4089476900	US	CA	SAN JOSE	95110	224 AIRPORT PARKWAY		US	CA	770469558			2-ACC	0	1231	8-K	20240131			20240126	2024-01-25 19:46:00.0	0	0	htbk-20240125x8k_htm.xml	1					
0001558370-24-000562	36377	FIRST HAWAIIAN, INC.	6022	US	HI	HONOLULU	96813	999 BISHOP STREET		808-525-7000	US	HI	HONOLULU	96813	999 BISHOP STREET		US	DE	990156159	BANCWEST CORP/HI	19981105	1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 08:01:00.0	0	0	fhb-20240126x8k_htm.xml	1					
0001558370-24-000564	1290476	VILLAGE BANK & TRUST FINANCIAL CORP.	6022	US	VA	MIDLOTHIAN	23113	13319 MIDLOTHIAN TURNPIKE		804-897-3900	US	VA	MIDLOTHIAN	23113	13319 MIDLOTHIAN TURNPIKE		US	VA	161694602	SOUTHERN COMMUNITY FINANCIAL CORP.	20040514	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 09:01:00.0	0	0	vbfc-20240126x8k_htm.xml	1					
0001558370-24-000565	714712	JUNIATA VALLEY FINANCIAL CORP	6022	US	PA	MIFFLINTOWN	17059-0066	2 SOUTH MAIN ST	P O BOX 66	7174368211	US	PA	MIFFLINTOWN	17059-0066	BRIDGE AND MAIN STREETS	P O BOX 66	US	PA	232235254			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 09:10:00.0	0	0	juvf-20240126x8k_htm.xml	1					
0001558370-24-000581	1385157	TE CONNECTIVITY LTD.	5065	CH		SCHAFFHAUSEN	CH-8200	MUHLENSTRASSE 26		41 0 52 633 6661	CH		SCHAFFHAUSEN	CH-8200	MUHLENSTRASSE 26		CH		980518048	TYCO ELECTRONICS LTD.	20070104	1-LAF	0	0930	10-Q	20231231	2024	Q1	20240126	2024-01-26 12:28:00.0	0	1	tel-20231229x10q_htm.xml	1					
0001558370-24-000588	1011509	GOLDEN MINERALS CO	1040	US	CO	GOLDEN	80401	350 INDIANA STREET, SUITE 800		3038395060	US	CO	GOLDEN	80401	350 INDIANA STREET, SUITE 800		US	DE	841363747	APEX SILVER MINES LTD	19970825	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 14:53:00.0	0	0	aumn-20240123x8k_htm.xml	1					
0001558370-24-000593	1287098	MAXCYTE, INC.	8731	US	MD	ROCKVILLE	20850	9713 KEY WEST AVENUE,	SUITE 400	301-517-5556	US	MD	ROCKVILLE	20850	9713 KEY WEST AVENUE,	SUITE 400	US	DE	522210438	MAXCYTE INC	20040415	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 16:45:00.0	0	0	mxct-20240123x8k_htm.xml	1					
0001585101-24-000007	1585101	HINES GLOBAL INCOME TRUST, INC.	6798	US	TX	HOUSTON	77002	845 TEXAS AVENUE	SUITE 3300	888-220-6121	US	TX	HOUSTON	77002	845 TEXAS AVENUE	SUITE 3300	US	MD	800947092	HINES GLOBAL REIT II, INC.	20130826	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 17:18:00.0	0	0	hgit-20240123_htm.xml	1					
0001609550-24-000008	1609550	INSPIRE MEDICAL SYSTEMS, INC.	3841	US	MN	GOLDEN VALLEY	55416	5500 WAYZATA BLVD	SUITE 1600	763-957-5037	US	MN	GOLDEN VALLEY	55416	5500 WAYZATA BLVD	SUITE 1600	US	DE	261377674			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 16:18:00.0	0	0	insp-20240122_htm.xml	1					
0001628280-24-002282	1767837	RICHMOND MUTUAL BANCORPORATION, INC.	6022	US	IN	RICHMOND	47374	31 N. 9TH STREET		765-973-4299	US	IN	RICHMOND	47374	31 N. 9TH STREET				364926041			4-NON	0	1231	8-K	20240131			20240126	2024-01-25 19:06:00.0	0	0	rmbi-20240125_htm.xml	1					
0001628280-24-002295	837852	IDEANOMICS, INC.	3711	US	NY	NEW YORK	10018	1441 BROADWAY	5TH FLOOR, SUITE#5116	212-206-1216	US	NY	NEW YORK	10018	1441 BROADWAY	5TH FLOOR, SUITE#5116	US	NV	201777837	SEVEN STARS CLOUD GROUP, INC.	20170811	2-ACC	0	1231	8-K	20240131			20240126	2024-01-26 08:10:00.0	0	0	idex-20240125_htm.xml	1					
0001628280-24-002307	946155	TIAA REAL ESTATE ACCOUNT	6500	US	NY	NEW YORK	10017	730 THIRD AVE		2124909000	US	NY	NEW YORK	10017	730 THIRD AVE		US	NY	000000000			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 10:55:00.0	0	0	tiaareal-20240126_htm.xml	1					
0001628280-24-002309	1178970	PROVIDENT FINANCIAL SERVICES INC	6035	US	NJ	JERSEY CITY	07306	830 BERGEN AVENUE		2013331000							US	DE	421547151			1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 11:07:00.0	0	0	pfs-20240125_htm.xml	1					
0001628280-24-002331	946155	TIAA REAL ESTATE ACCOUNT	6500	US	NY	NEW YORK	10017	730 THIRD AVE		2124909000	US	NY	NEW YORK	10017	730 THIRD AVE		US	NY	000000000			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 14:56:00.0	0	0	tiaareal-20240126_htm.xml	1					
0001628280-24-002365	1841925	INDIE SEMICONDUCTOR, INC.	3674	US	CA	ALISO VIEJO	92656	32 JOURNEY		2024310507	US	CA	ALISO VIEJO	92656	32 JOURNEY		US	DE	000000000	THUNDER BRIDGE II SURVIVING PUBCO, INC.	20210122	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 16:39:00.0	0	0	indi-20240122_htm.xml	1					
0001628280-24-002370	1665300	PHUNWARE, INC.	7374	US		AUSTIN	78757	7800 SHOAL CREEK BLVD	SUITE 230-S	512-693-4199	US		AUSTIN	78757	7800 SHOAL CREEK BLVD	SUITE 230-S	US	DE	000000000	STELLAR ACQUISITION III INC.	20160128	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 16:54:00.0	0	0	phun-20240122_htm.xml	1					
0001628280-24-002371	920760	LENNAR CORP /NEW/	1520	US	FL	MIAMI	33126	5505 WATERFORD DISTRICT DRIVE		3055594000	US	FL	MIAMI	33126	5505 WATERFORD DISTRICT DRIVE		US	DE	954337490	PACIFIC GREYSTONE CORP /DE/	19940323	1-LAF	1	1130	10-K	20231130	2023	FY	20240126	2024-01-26 17:11:00.0	0	1	len-20231130_htm.xml	1		27813041884.00	20230531		1
0001628280-24-002375	879407	ARROWHEAD PHARMACEUTICALS, INC.	2834	US	CA	PASADENA	91105	177 E COLORADO BLVD	SUITE 700	626-696-4702	US	CA	PASADENA	91105	177 E COLORADO BLVD	SUITE 700	US	DE	460408024	ARROWHEAD RESEARCH CORP	20040112	1-LAF	0	0930	DEF 14A	20240131			20240126	2024-01-26 17:25:00.0	0	0	arwr-20240126_htm.xml	1					
0001628280-24-002376	1496099	NEW MOUNTAIN FINANCE CORP		US	NY	NEW YORK	10019	1633 BROADWAY	48TH FLOOR	2127300200	US	NY	NEW YORK	10019	1633 BROADWAY	48TH FLOOR	US	DE	272978010	NEW MOUNTAIN GUARDIAN CORP	20100706	1-LAF	0	1231	424B2				20240126	2024-01-26 17:26:00.0	0	0	nmfc-20240126_htm.xml	1					
0001628280-24-002377	1496099	NEW MOUNTAIN FINANCE CORP		US	NY	NEW YORK	10019	1633 BROADWAY	48TH FLOOR	2127300200	US	NY	NEW YORK	10019	1633 BROADWAY	48TH FLOOR	US	DE	272978010	NEW MOUNTAIN GUARDIAN CORP	20100706	1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 17:27:00.0	0	0	nmfc-20240125_htm.xml	1					
0001683168-24-000467	1557798	TIANCI INTERNATIONAL, INC.	3576	US	NV	RENO	89502	401 RYLAND STREET	SUITE 200-A	509-768-2249	US	NV	RENO	89502	401 RYLAND STREET	SUITE 200-A	US	NV	455440446	STEAMPUNK WIZARDS, INC.	20150702	4-NON	0	0731	8-K	20240131			20240126	2024-01-26 12:05:00.0	0	0	tianci_8k_htm.xml	1					
0001683168-24-000488	1941536	BRIDGER AEROSPACE GROUP HOLDINGS, INC.	7389	US	MT	BELGRADE	59714	90 AVIATION LANE		(406) 813-0079	US	MT	BELGRADE	59714	90 AVIATION LANE		US	DE	000000000	WILDFIRE NEW PUBCO, INC.	20220805	4-NON	0	1231	S-3				20240126	2024-01-26 17:01:00.0	0	0	bridgerresale_s3_htm.xml	1					
0001683168-24-000489	1533040	PHIO PHARMACEUTICALS CORP.	2834	US	MA	MARLBOROUGH	01752	257 SIMARANO DRIVE	SUITE 101	(508) 767-3861	US	MA	MARLBOROUGH	01752	257 SIMARANO DRIVE	SUITE 101	US	DE	000000000	RXI PHARMACEUTICALS CORP	20111019	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 17:00:00.0	0	0	phio_8k_htm.xml	1					
0001683168-24-000491	1941536	BRIDGER AEROSPACE GROUP HOLDINGS, INC.	7389	US	MT	BELGRADE	59714	90 AVIATION LANE		(406) 813-0079	US	MT	BELGRADE	59714	90 AVIATION LANE		US	DE	000000000	WILDFIRE NEW PUBCO, INC.	20220805	4-NON	0	1231	S-3				20240126	2024-01-26 17:05:00.0	0	0	bridgeratm_s3_htm.xml	1					
0001683168-24-000494	1554818	AUDDIA INC.	7374	US	CO	BOULDER	80301	2100 CENTRAL AVENUE	SUITE 200	303-219-9771	US	CO	BOULDER	80301	2100 CENTRAL AVENUE	SUITE 200	US	DE	454257218	CLIP INTERACTIVE, LLC	20120724	4-NON	0	1231	S-1	20230930			20240126	2024-01-26 17:11:00.0	0	1	auddia_s1_htm.xml	1					
0001683168-24-000496	1554818	AUDDIA INC.	7374	US	CO	BOULDER	80301	2100 CENTRAL AVENUE	SUITE 200	303-219-9771	US	CO	BOULDER	80301	2100 CENTRAL AVENUE	SUITE 200	US	DE	454257218	CLIP INTERACTIVE, LLC	20120724	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 17:23:00.0	0	0	auddia_8k_htm.xml	1					
0001709442-24-000005	1709442	FIRSTSUN CAPITAL BANCORP	6021	US	CO	DENVER	80202	1400 16TH STREET		785-827-5565	US	CO	DENVER	80202	1400 16TH STREET		US	DE	814552413			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 17:25:00.0	0	0	fcb-20240126_htm.xml	1					
0001718227-24-000006	1718227	CONSTRUCTION PARTNERS, INC.	1600	US	AL	DOTHAN	36303	290 HEALTHWEST DR.	SUITE 2	334.673.9763	US	AL	DOTHAN	36303	290 HEALTHWEST DR.	SUITE 2	US	DE	260758017			1-LAF	0	0930	DEF 14A	20240331			20240126	2024-01-26 16:22:00.0	0	0	road-20240126_htm.xml	1					
0001723580-24-000004	1723580	BURGERFI INTERNATIONAL, INC.	5812	US	FL	FORT LAUDERDALE	33309	200 WEST CYPRESS CREEK ROAD	SUITE 220	(954) 618-2000	US	FL	FORT LAUDERDALE	33309	200 WEST CYPRESS CREEK ROAD	SUITE 220	US	DE	822418815	OPES ACQUISITION CORP.	20171122	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 16:55:00.0	0	0	bfi-20240123_htm.xml	1					
0001730463-24-000007	1730463	AUTOLUS THERAPEUTICS PLC	2836	GB		LONDON	W12 7FP	THE MEDIAWORKS	191 WOOD LANE	44 20 3829 6230	GB		LONDON	W12 7FP	THE MEDIAWORKS	191 WOOD LANE	GB		000000000	AUTOLUS THERAPEUTICS LTD	20180205	2-ACC	0	1231	8-K	20240131			20240126	2024-01-26 13:02:00.0	0	0	autl-20240122_htm.xml	1					
0001731122-24-000169	1762239	KAIVAL BRANDS INNOVATIONS GROUP, INC.	5960	US	FL	GRANT-VALKARIA	32949	4460 OLD DIXIE HIGHWAY		(833) 452-4825	US	FL	GRANT-VALKARIA	32949	4460 OLD DIXIE HIGHWAY				833492907	QUICK START HOLDINGS, INC.	20181218	4-NON	0	1031	8-K	20240131			20240126	2024-01-26 17:14:00.0	0	0	e5387_8-k_htm.xml	1					
0001750735-24-000003	1750735	MERIDIAN CORP	6021	US	PA	MALVERN	19355	9 OLD LINCOLN HIGHWAY		484-568-5000	US	PA	MALVERN	19355	9 OLD LINCOLN HIGHWAY		US	PA	831561918			2-ACC	0	1231	8-K	20240131			20240126	2024-01-26 17:22:00.0	0	0	mrbk-20240126_htm.xml	1					
0001778784-24-000002	1778784	PROVIDENT BANCORP, INC. /MD/	6036	US	MA	AMESBURY	01913	5 MARKET STREET		(978) 388-0050	US	MA	AMESBURY	01913	5 MARKET STREET		US	MD	000000000			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 11:02:00.0	0	0	pvbc-20240125x8k_htm.xml	1					
0001802749-24-000011	1802749	LIGHTNING EMOTORS, INC.	3711	US	CO	LOVELAND	80537	815 14TH STREET SW, SUITE A100		1-800-223-0740	US	CO	LOVELAND	80537	815 14TH STREET SW, SUITE A100		US	DE	844605714	GIGCAPITAL3, INC.	20200210	4-NON	0	1231	8-K	20240131			20240126	2024-01-25 17:38:00.0	0	0	zev-20240125_htm.xml	1					
0001819142-24-000003	1819142	SES AI CORP	3690	US	MA	WOBURN	01801	35 CABOT RD.		339-298-8750	US	MA	WOBURN	01801	35 CABOT RD.				000000000	IVANHOE CAPITAL ACQUISITION CORP.	20200723	1-LAF	0	1231	8-K	20240131			20240126	2024-01-26 16:30:00.0	0	0	ses-20240122x8k_htm.xml	1					
0001836875-24-000017	1836875	NUVVE HOLDING CORP.	3612	US	CA	SAN DIEGO	92106	2468 HISTORIC DECATUR ROAD		619-456-5161	US	CA	SAN DIEGO	92106	2468 HISTORIC DECATUR ROAD				861617000	NB MERGER CORP.	20201216	4-NON	0	1231	8-K	20240131			20240126	2024-01-25 19:36:00.0	0	0	nvve-20240125_htm.xml	1					
0001840780-24-000002	1840780	LOCAL BOUNTI CORPORATION/DE	0100	US	MT	HAMILTON	59840	400 W. MAIN ST.		406-361-3711	US	MT	HAMILTON	59840	400 W. MAIN ST.		US	DE	981584830	LEO HOLDINGS III CORP.	20210115	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 16:16:00.0	0	0	locl-20240123_htm.xml	1					
0001868941-24-000006	1868941	FLUENCE ENERGY, INC.	3690	US	VA	ARLINGTON	22203	4601 FAIRFAX DRIVE	SUITE 600	(833) 358-3623	US	VA	ARLINGTON	22203	4601 FAIRFAX DRIVE	SUITE 600			871304612			1-LAF	0	0930	DEF 14A	20240331			20240126	2024-01-26 16:13:00.0	0	0	flnc-20240126_htm.xml	1					
0001903596-24-000036	1842138	WARPSPEED TAXI INC.	7389	US	NV	LAS VEGAS	89134	9436 W. LAKE MEAD BLVD., SUITE 5-53		7028050632	US	NV	LAS VEGAS	89134	9436 W. LAKE MEAD BLVD., SUITE 5-53		US	WY	853978107			4-NON	0	0731	10-K	20230731	2023	FY	20240126	2024-01-26 16:26:00.0	1	1	form10k_wrapspeed_htm.xml	1		31681000.00	20230131		1
0001929980-24-000021	1946021	HORIZON SPACE ACQUISITION I CORP.	6770	US	NY	NEW YORK	10018	1412 BROADWAY, 21ST FLOOR		1 347-407-265	US	NY	NEW YORK	10018	1412 BROADWAY, 21ST FLOOR		KY		000000000			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 07:00:00.0	0	0	hspo_8k_htm.xml	1					
0001930087-24-000002	1930087	GOLUB CAPITAL PRIVATE CREDIT FUND		US	NY	NEW YORK	10166	200 PARK AVE	25TH FL	212-750-6060	US	NY	NEW YORK	10166	200 PARK AVE	25TH FL	US	DE	000000000			4-NON	0	0930	8-K	20240131			20240126	2024-01-26 09:10:00.0	0	0	gcred-20240126_htm.xml	1					
0001964333-24-000030	1964333	BURKE & HERBERT FINANCIAL SERVICES CORP.	6021	US	VA	ALEXANDRIA	22314	100 S. FAIRFAX STREET		703-549-6600	US	VA	ALEXANDRIA	22314	100 S. FAIRFAX STREET		US	VA	920289417			4-NON	0	1231	8-K	20240131			20240126	2024-01-26 08:15:00.0	0	0	bhrb-20240126_htm.xml	1					
0001999371-24-000886	1724979	RAIN ONCOLOGY INC.	2834	US	CA	NEWARK	94560	8000 JARVIS AVENUE	SUITE 204	(510) 953-5559	US	CA	NEWARK	94560	8000 JARVIS AVENUE	SUITE 204	US	DE	821130967	RAIN THERAPEUTICS INC.	20171211	4-NON	0	1231	8-K	20240131			20240126	2024-01-26 09:26:00.0	0	0	rain-8k_012624_htm.xml	1					
0000017313-24-000003	17313	CAPITAL SOUTHWEST CORP		US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	2142385700	US	TX	DALLAS	75225	8333 DOUGLAS AVE	SUITE 1100	US	TX	751072796			4-NON	0	0331	8-K	20240131			20240129	2024-01-29 16:24:00.0	0	0	cswc-20240129_htm.xml	1					
0000020286-24-000002	20286	CINCINNATI FINANCIAL CORP	6331	US	OH	FAIRFIELD	45014	6200 S GILMORE RD		5138702000	US	OH	CINCINNATI	45250	P.O. BOX 145496		US	OH	310746871			1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 08:51:00.0	0	0	cinf-20240125_htm.xml	1					
0000028917-24-000002	28917	DILLARD'S, INC.	5311	US	AR	LITTLE ROCK	72201	1600 CANTRELL RD		5013765200	US	AR	LITTLE ROCK	72201	1600 CANTRELL ROAD		US	AR	710388071	DILLARDS INC	19980622	1-LAF	0	0131	8-K	20240131			20240129	2024-01-29 16:42:00.0	0	0	dds-20240126x8k_htm.xml	1					
0000034782-24-000014	34782	1ST SOURCE CORP	6022	US	IN	SOUTH BEND	46601	100 NORTH MICHIGAN STREET		5742352702	US	IN	SOUTH BEND	46634	P O BOX 1602	P O BOX 1602	US	IN	351068133	FBT BANCORP INC	19820818	1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 15:08:00.0	0	0	source-20240129_htm.xml	1					
0000038777-24-000005	38777	FRANKLIN RESOURCES INC	6282	US	CA	SAN MATEO	94403	ONE FRANKLIN PARKWAY	BUILDING 920/2, LEGAL-FRI SECRETARY	650-312-2000	US	CA	SAN MATEO	94403	FRANKLIN RESOURCES INC	ONE FRANKLIN PARKWAY	US	DE	132670991			1-LAF	0	0930	8-K	20240131			20240129	2024-01-29 08:42:00.0	0	0	ben-20240129_htm.xml	1					
0000038777-24-000006	38777	FRANKLIN RESOURCES INC	6282	US	CA	SAN MATEO	94403	ONE FRANKLIN PARKWAY	BUILDING 920/2, LEGAL-FRI SECRETARY	650-312-2000	US	CA	SAN MATEO	94403	FRANKLIN RESOURCES INC	ONE FRANKLIN PARKWAY	US	DE	132670991			1-LAF	0	0930	10-Q	20231231	2024	Q1	20240129	2024-01-29 08:43:00.0	0	1	ben-20231231_htm.xml	1					
0000042888-24-000003	42888	GRACO INC	3561	US	MN	MINNEAPOLIS	55413-1894	88 11TH AVENUE NE		6126236000	US	MN	MINNEAPOLIS	55401	CT CORPORATION SYSTEM, INC.	100 SOUTH FIFTH STREET, SUITE 1075	US	MN	410285640			1-LAF	0	1231	8-K	20240131	2023	FY	20240129	2024-01-29 16:13:00.0	0	0	ggg-20240129_htm.xml	1					
0000046765-24-000006	46765	HELMERICH & PAYNE, INC.	1381	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		9187425531	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		US	DE	730679879	HELMERICH & PAYNE INC	19920703	1-LAF	0	0930	10-Q	20231231	2024	Q1	20240129	2024-01-29 16:28:00.0	0	1	hp-20231231_htm.xml	1					
0000046765-24-000008	46765	HELMERICH & PAYNE, INC.	1381	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		9187425531	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		US	DE	730679879	HELMERICH & PAYNE INC	19920703	1-LAF	0	0930	8-K	20240131			20240129	2024-01-29 16:34:00.0	0	0	hp-20240129_htm.xml	1					
0000066740-24-000007	66740	3M CO	3841	US	MN	ST PAUL	55144-1000	3M CENTER	BLDG. 220-13E-26A	6517331474	US	MN	ST. PAUL	55144-1000	3M CENTER	BLDG. 220-13E-26A	US	DE	410417775	MINNESOTA MINING & MANUFACTURING CO	19920703	1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 06:37:00.0	0	0	mmm-20240126_htm.xml	1					
0000072903-24-000030	72903	XCEL ENERGY INC	4931	US	MN	MINNEAPOLIS	55401	414 NICOLLET MALL		6123305500	US	MN	MINNEAPOLIS	55401	414 NICOLLET MALL		US	MN	410448030	NORTHERN STATES POWER CO /MN/	19920703	1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 15:44:00.0	0	0	xel-20240129_htm.xml	2	81018				
0000084246-24-000003	84246	RLI CORP	6331	US	IL	PEORIA	61615	9025 N. LINDBERGH DRIVE		3096921000	US	IL	PEORIA	61615	9025 N. LINDBERGH DRIVE		US	DE	370889946			1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 16:48:00.0	0	0	tmb-20240125x8k_htm.xml	1					
0000106640-24-000011	106640	WHIRLPOOL CORP /DE/	3630	US	MI	BENTON HARBOR	49022-2692	WHIRLPOOL CNTR 2000 M 63	C/O CORPORATE SECRETARY	2699235000	US	MI	BENTON HARBOR	49022-2692	WHIRLPOOL CTR 2000 M 63	C/O CORPORATE SECRETARY	US	DE	381490038	WHIRLPOOL SEEGER CORP	19710824	1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 16:16:00.0	0	0	whr-20240129_htm.xml	1					
0000215466-24-000003	215466	COEUR MINING, INC.	1040	US	IL	CHICAGO	60606	200 SOUTH WACKER DRIVE	SUITE 2100	312-489-5800	US	IL	CHICAGO	60606	200 SOUTH WACKER DRIVE	SUITE 2100	US	DE	820109423	COEUR D ALENE MINES CORP	19920703	1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 16:37:00.0	0	0	cde-20240129_htm.xml	1					
0000318300-24-000058	318300	PEOPLES BANCORP INC	6022	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	7403733155	US	OH	MARIETTA	45750-0738	138 PUTNAM ST	P O BOX 738	US	OH	310987416			1-LAF	0	1231	8-K	20240131			20240129	2024-01-29 11:28:00.0	0	0	pebo-20240129_htm.xml	1					
0000707549-24-000016	707549	LAM RESEARCH CORP	3559	US	CA	FREMONT	94538	4650 CUSHING BLVD		5106590200	US	CA	FREMONT	94538	4650 CUSHING PARKWAY		US	DE	942634797			1-LAF	0	0630	10-Q	20231231	2024	Q2	20240129	2024-01-29 16:08:00.0	0	1	lrcx-20231224_htm.xml	1					
